Drumming_bout,Subspecies,Population,Community,Individual,Date,Total_bout_duration,N_hits,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy,Days_before_2024,Date_year,Date_month,Date_day
43,Eastern,Budongo,Sonso,Individual 55,16.04.19,1.11407,4,With,Roar,Climax,1,2,Resting,Resting,Resting,2,0.873327,873.327,Budongo (Sonso),Sonso (Individual 55),0.9614517482254707,152.344502399918,medium,1.3082708345352603,1721.0,2019.0,04,16
43,Eastern,Budongo,Sonso,Individual 55,16.04.19,1.11407,4,With,Roar,Climax,1,2,Resting,Resting,Resting,3,0.073054,73.05399999999999,Budongo (Sonso),Sonso (Individual 55),0.9614517482254707,152.344502399918,short,1.3082708345352603,1721.0,2019.0,04,16
44,Eastern,Budongo,Sonso,Individual 58,07.06.19,0.84676,4,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,1,0.097129,97.12899999999999,Budongo (Sonso),Sonso (Individual 58),0.9235907877261113,147.69509622212917,short,1.3082708345352603,1669.0,2019.0,06,07
44,Eastern,Budongo,Sonso,Individual 58,07.06.19,0.84676,4,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,2,0.650921,650.9209999999999,Budongo (Sonso),Sonso (Individual 58),0.9235907877261113,147.69509622212917,long,1.3082708345352603,1669.0,2019.0,06,07
44,Eastern,Budongo,Sonso,Individual 58,07.06.19,0.84676,4,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,3,0.098713,98.713,Budongo (Sonso),Sonso (Individual 58),0.9235907877261113,147.69509622212917,short,1.3082708345352603,1669.0,2019.0,06,07
49,Eastern,Budongo,Sonso,Individual 58,07.06.19,0.78367,3,With,Pause,Climax,1,2,Traveling,Traveling,Traveling,1,0.089657,89.657,Budongo (Sonso),Sonso (Individual 58),0.7711868516084577,154.23737032169151,short,1.0,1669.0,2019.0,06,07
49,Eastern,Budongo,Sonso,Individual 58,07.06.19,0.78367,3,With,Pause,Climax,1,2,Traveling,Traveling,Traveling,2,0.694013,694.013,Budongo (Sonso),Sonso (Individual 58),0.7711868516084577,154.23737032169151,long,1.0,1669.0,2019.0,06,07
50,Eastern,Budongo,Sonso,Individual 56,26.06.19,0.42836,4,With,Let-Down,Let-Down,3,3,Traveling,Resting,Traveling,1,0.087167,87.167,Budongo (Sonso),Sonso (Individual 56),0.67796592894896,115.88433862202882,short,0.0,1650.0,2019.0,06,26
50,Eastern,Budongo,Sonso,Individual 56,26.06.19,0.42836,4,With,Let-Down,Let-Down,3,3,Traveling,Resting,Traveling,2,0.278933,278.933,Budongo (Sonso),Sonso (Individual 56),0.67796592894896,115.88433862202882,short,0.0,1650.0,2019.0,06,26
50,Eastern,Budongo,Sonso,Individual 56,26.06.19,0.42836,4,With,Let-Down,Let-Down,3,3,Traveling,Resting,Traveling,3,0.062262,62.262,Budongo (Sonso),Sonso (Individual 56),0.67796592894896,115.88433862202882,short,0.0,1650.0,2019.0,06,26
51,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.74665,5,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1,0.082644,82.64399999999999,Budongo (Sonso),Sonso (Individual 48),0.9122690204044198,162.18473934243482,short,2.0,1632.0,2019.0,07,14
51,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.74665,5,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,2,0.571149,571.149,Budongo (Sonso),Sonso (Individual 48),0.9122690204044198,162.18473934243482,long,2.0,1632.0,2019.0,07,14
51,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.74665,5,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,3,0.063092,63.092,Budongo (Sonso),Sonso (Individual 48),0.9122690204044198,162.18473934243482,short,2.0,1632.0,2019.0,07,14
51,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.74665,5,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,4,1.029768,1029.768,Budongo (Sonso),Sonso (Individual 48),0.9122690204044198,162.18473934243482,long,2.0,1632.0,2019.0,07,14
52,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.04419,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,1,0.101181,101.181,Budongo (Sonso),Sonso (Individual 48),0.588406813838475,81.988962127913,short,1.4945555226170317,1632.0,2019.0,07,14
52,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.04419,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,2,0.210457,210.457,Budongo (Sonso),Sonso (Individual 48),0.588406813838475,81.988962127913,short,1.4945555226170317,1632.0,2019.0,07,14
52,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.04419,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,3,0.437102,437.102,Budongo (Sonso),Sonso (Individual 48),0.588406813838475,81.988962127913,long,1.4945555226170317,1632.0,2019.0,07,14
52,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.04419,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,4,0.101181,101.181,Budongo (Sonso),Sonso (Individual 48),0.588406813838475,81.988962127913,short,1.4945555226170317,1632.0,2019.0,07,14
52,Eastern,Budongo,Sonso,Individual 48,14.07.19,1.04419,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,5,0.194268,194.268,Budongo (Sonso),Sonso (Individual 48),0.588406813838475,81.988962127913,short,1.4945555226170317,1632.0,2019.0,07,14
55,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.92978,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1,0.081738,81.738,Budongo (Sonso),Sonso (Individual 58),0.9978447503926388,156.48216682013665,short,1.3082708345352603,1624.0,2019.0,07,22
55,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.92978,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,2,0.747143,747.143,Budongo (Sonso),Sonso (Individual 58),0.9978447503926388,156.48216682013665,long,1.3082708345352603,1624.0,2019.0,07,22
55,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.92978,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,3,0.100897,100.897,Budongo (Sonso),Sonso (Individual 58),0.9978447503926388,156.48216682013665,short,1.3082708345352603,1624.0,2019.0,07,22
56,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.93891,4,With,Build-Up,Roar,1,1,Traveling,Traveling,Traveling,1,0.10709,107.09,Budongo (Sonso),Sonso (Individual 58),1.0081839795331529,157.69887773568314,short,1.3082708345352603,1624.0,2019.0,07,22
56,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.93891,4,With,Build-Up,Roar,1,1,Traveling,Traveling,Traveling,2,0.758765,758.765,Budongo (Sonso),Sonso (Individual 58),1.0081839795331529,157.69887773568314,long,1.3082708345352603,1624.0,2019.0,07,22
56,Eastern,Budongo,Sonso,Individual 58,22.07.19,0.93891,4,With,Build-Up,Roar,1,1,Traveling,Traveling,Traveling,3,0.073054,73.05399999999999,Budongo (Sonso),Sonso (Individual 58),1.0081839795331529,157.69887773568314,short,1.3082708345352603,1624.0,2019.0,07,22
59,Eastern,Budongo,Sonso,Individual 47,27.07.19,0.97627,5,With,Roar,Unk,1,0,Traveling,Resting,Traveling,1,0.442772,442.772,Budongo (Sonso),Sonso (Individual 47),0.5662188859857761,57.09792689160161,long,1.4338343733773984,1619.0,2019.0,07,27
59,Eastern,Budongo,Sonso,Individual 47,27.07.19,0.97627,5,With,Roar,Unk,1,0,Traveling,Resting,Traveling,2,0.292216,292.21599999999995,Budongo (Sonso),Sonso (Individual 47),0.5662188859857761,57.09792689160161,short,1.4338343733773984,1619.0,2019.0,07,27
59,Eastern,Budongo,Sonso,Individual 47,27.07.19,0.97627,5,With,Roar,Unk,1,0,Traveling,Resting,Traveling,3,0.166032,166.032,Budongo (Sonso),Sonso (Individual 47),0.5662188859857761,57.09792689160161,short,1.4338343733773984,1619.0,2019.0,07,27
59,Eastern,Budongo,Sonso,Individual 47,27.07.19,0.97627,5,With,Roar,Unk,1,0,Traveling,Resting,Traveling,4,0.075247,75.247,Budongo (Sonso),Sonso (Individual 47),0.5662188859857761,57.09792689160161,short,1.4338343733773984,1619.0,2019.0,07,27
60,Eastern,Budongo,Sonso,Individual 47,27.07.19,1.12071,5,With,Build-Up,Let-Down,1,3,Resting,Resting,Resting,1,0.028225,28.225,Budongo (Sonso),Sonso (Individual 47),1.056555944134687,145.50177417106167,short,1.4338343733773984,1619.0,2019.0,07,27
60,Eastern,Budongo,Sonso,Individual 47,27.07.19,1.12071,5,With,Build-Up,Let-Down,1,3,Resting,Resting,Resting,2,0.777029,777.029,Budongo (Sonso),Sonso (Individual 47),1.056555944134687,145.50177417106167,long,1.4338343733773984,1619.0,2019.0,07,27
60,Eastern,Budongo,Sonso,Individual 47,27.07.19,1.12071,5,With,Build-Up,Let-Down,1,3,Resting,Resting,Resting,3,0.086337,86.337,Budongo (Sonso),Sonso (Individual 47),1.056555944134687,145.50177417106167,short,1.4338343733773984,1619.0,2019.0,07,27
60,Eastern,Budongo,Sonso,Individual 47,27.07.19,1.12071,5,With,Build-Up,Let-Down,1,3,Resting,Resting,Resting,4,0.229124,229.124,Budongo (Sonso),Sonso (Individual 47),1.056555944134687,145.50177417106167,short,1.4338343733773984,1619.0,2019.0,07,27
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,1,0.060781,60.781,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,short,2.6165416690705205,1906.0,2018.0,10,13
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,2,0.332064,332.064,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,short,2.6165416690705205,1906.0,2018.0,10,13
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,3,0.6276,627.6,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,long,2.6165416690705205,1906.0,2018.0,10,13
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,4,0.073054,73.05399999999999,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,short,2.6165416690705205,1906.0,2018.0,10,13
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,5,0.454927,454.927,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,long,2.6165416690705205,1906.0,2018.0,10,13
69,Eastern,Budongo,Sonso,Individual 47,13.10.18,1.65469,7,With,Roar,Let-Down,1,3,Traveling,Resting,Traveling,6,0.10626,106.25999999999999,Budongo (Sonso),Sonso (Individual 47),0.7764329729681323,125.38239345507256,short,2.6165416690705205,1906.0,2018.0,10,13
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,1,0.158818,158.81799999999998,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,2,0.129505,129.505,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,3,0.162711,162.71099999999998,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,4,0.066413,66.413,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,5,0.149429,149.429,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,6,0.10626,106.25999999999999,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,7,0.259001,259.001,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,8,0.086337,86.337,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,9,0.215841,215.841,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,10,0.099619,99.619,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
72,Eastern,Budongo,Sonso,Individual 56,31.10.18,1.59557,12,With,Climax,Let-Down,2,3,Traveling,Traveling,Traveling,11,0.161623,161.623,Budongo (Sonso),Sonso (Individual 56),0.37319252829097993,62.83052389902396,short,0.0,1888.0,2018.0,10,31
73,Eastern,Budongo,Sonso,Individual 49,31.10.18,0.38519,3,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1,0.20754,207.54,Budongo (Sonso),Sonso (Individual 49),0.07758687830028504,15.51737566005701,short,0.0,1888.0,2018.0,10,31
73,Eastern,Budongo,Sonso,Individual 49,31.10.18,0.38519,3,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,2,0.177654,177.654,Budongo (Sonso),Sonso (Individual 49),0.07758687830028504,15.51737566005701,short,0.0,1888.0,2018.0,10,31
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,1,0.081623,81.623,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,2,0.132825,132.825,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,3,0.119543,119.54299999999999,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,4,0.534622,534.6220000000001,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,long,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,5,0.086337,86.337,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,6,0.096298,96.298,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,7,0.146108,146.10799999999998,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,8,0.063092,63.092,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,9,0.711993,711.9929999999999,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,long,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,10,0.249048,249.048,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,11,0.10294,102.94,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,12,0.056451,56.451,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,13,0.05313,53.129999999999995,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
76,Eastern,Budongo,Sonso,Individual 60,01.12.18,2.5901,15,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,14,0.156086,156.086,Budongo (Sonso),Sonso (Individual 60),1.0186378491774615,74.65788615960747,short,3.0895663114770664,1857.0,2018.0,12,01
92,Eastern,Budongo,Sonso,Individual 60,16.06.19,0.38851,3,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1,0.182635,182.635,Budongo (Sonso),Sonso (Individual 60),0.05982795986759815,11.965591973519631,short,0.0,1660.0,2019.0,06,16
92,Eastern,Budongo,Sonso,Individual 60,16.06.19,0.38851,3,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,2,0.205879,205.87900000000002,Budongo (Sonso),Sonso (Individual 60),0.05982795986759815,11.965591973519631,short,0.0,1660.0,2019.0,06,16
94,Eastern,Budongo,Sonso,Individual 49,18.06.19,0.48184,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1,0.202902,202.902,Budongo (Sonso),Sonso (Individual 49),0.2044233061266367,36.473777539602125,short,0.0,1658.0,2019.0,06,18
94,Eastern,Budongo,Sonso,Individual 49,18.06.19,0.48184,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,2,0.122864,122.864,Budongo (Sonso),Sonso (Individual 49),0.2044233061266367,36.473777539602125,short,0.0,1658.0,2019.0,06,18
94,Eastern,Budongo,Sonso,Individual 49,18.06.19,0.48184,4,With,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,3,0.15607,156.07,Budongo (Sonso),Sonso (Individual 49),0.2044233061266367,36.473777539602125,short,0.0,1658.0,2019.0,06,18
102,Eastern,Budongo,Sonso,Individual 49,02.07.19,1.82465,6,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,1,0.114517,114.517,Budongo (Sonso),Sonso (Individual 49),1.2610555444429583,106.99826276571301,short,1.4945555226170317,1644.0,2019.0,07,02
102,Eastern,Budongo,Sonso,Individual 49,02.07.19,1.82465,6,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,2,0.166032,166.032,Budongo (Sonso),Sonso (Individual 49),1.2610555444429583,106.99826276571301,short,1.4945555226170317,1644.0,2019.0,07,02
102,Eastern,Budongo,Sonso,Individual 49,02.07.19,1.82465,6,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,3,1.281765,1281.765,Budongo (Sonso),Sonso (Individual 49),1.2610555444429583,106.99826276571301,long,1.4945555226170317,1644.0,2019.0,07,02
102,Eastern,Budongo,Sonso,Individual 49,02.07.19,1.82465,6,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,4,0.189276,189.276,Budongo (Sonso),Sonso (Individual 49),1.2610555444429583,106.99826276571301,short,1.4945555226170317,1644.0,2019.0,07,02
102,Eastern,Budongo,Sonso,Individual 49,02.07.19,1.82465,6,With,Build-Up,Let-Down,1,3,Traveling,Traveling,Traveling,5,0.073054,73.05399999999999,Budongo (Sonso),Sonso (Individual 49),1.2610555444429583,106.99826276571301,short,1.4945555226170317,1644.0,2019.0,07,02
106,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.91982,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,1,0.132825,132.825,Budongo (Sonso),Sonso (Individual 49),0.6911831312104718,62.520574171861256,short,0.0,1642.0,2019.0,07,04
106,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.91982,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,2,0.099619,99.619,Budongo (Sonso),Sonso (Individual 49),0.6911831312104718,62.520574171861256,short,0.0,1642.0,2019.0,07,04
106,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.91982,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,3,0.099619,99.619,Budongo (Sonso),Sonso (Individual 49),0.6911831312104718,62.520574171861256,short,0.0,1642.0,2019.0,07,04
106,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.91982,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,4,0.435003,435.003,Budongo (Sonso),Sonso (Individual 49),0.6911831312104718,62.520574171861256,short,0.0,1642.0,2019.0,07,04
106,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.91982,6,With,Build-Up,Climax,1,2,Traveling,Resting,Traveling,5,0.152749,152.749,Budongo (Sonso),Sonso (Individual 49),0.6911831312104718,62.520574171861256,short,0.0,1642.0,2019.0,07,04
107,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.97209,6,With,Build-Up,Climax,1,2,Resting,Resting,Resting,1,0.112041,112.041,Budongo (Sonso),Sonso (Individual 49),0.800683787795438,83.33926229120051,short,0.0,1642.0,2019.0,07,04
107,Eastern,Budongo,Sonso,Individual 49,04.07.19,0.97209,6,With,Build-Up,Climax,1,2,Resting,Resting,Resting,2,0.073054,73.05399999999999,Budongo (Sonso),Sonso (Individual 49),0.800683787795438,83.33926229120051,short,0.0,1642.0,2019.0,07,04
