Population,Community,Individual,Pop_com_code,Com_indiv_code,Drumming_bout,Ratio_i,Ratio,Subspecies
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),661,1,0.42256867493247313,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),661,2,0.5073833846277229,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),663,1,0.4092057863456462,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),663,2,0.45924470698445535,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),663,3,0.7234032961881063,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),663,4,0.19259356912375858,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),663,5,0.5554140072376773,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),664,1,0.7251465870118375,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),664,2,0.19105625408543855,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),664,3,0.8045016175537081,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),665,1,0.17961272192853067,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),665,2,0.8366327936711849,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),666,1,0.5225608405812595,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),666,2,0.3359031251175209,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),667,1,0.2327049182304693,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),667,2,0.762499131,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),669,1,0.3828872058989569,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),669,2,0.20204953577979043,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),669,3,0.9332189858883725,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),671,1,0.5322583087862244,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),672,1,0.14727763676480385,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),672,2,0.8608802765354987,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),672,3,0.252154956,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),672,4,0.5050945038126037,EAC
Kibale,Kanyawara,yb,Kibale (Kanyawara),Kanyawara (yb),672,5,0.5223097828402015,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),673,1,0.8570354503284014,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),673,2,0.084558472,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,1,0.29687538145627457,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,2,0.7727409589167692,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,3,0.17887949240198608,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,4,0.584135145,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,5,0.5081051094414123,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,6,0.5971191316791531,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,7,0.5310190216061166,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,8,0.6752350390204711,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,9,0.4897962075904878,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,10,0.21186343426972407,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),674,11,0.4509530912751994,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),676,1,0.056737847,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),676,2,0.9204147513581279,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),676,3,0.13450370869977454,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),677,1,0.10674149129341651,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),677,2,0.7795529144366354,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),677,3,0.8165672680751792,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,1,0.5089290277735186,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,2,0.5612247878175435,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,3,0.17916652753197318,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,4,0.8382979293511821,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,5,0.48101169514368936,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,6,0.4183676747616058,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),679,7,0.5277778513938617,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),686,1,0.7979791200273666,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),686,2,0.1941753027843676,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),686,3,0.7094013805838902,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),686,4,0.35602144769711075,EAC
Kibale,Kanyawara,tj,Kibale (Kanyawara),Kanyawara (tj),686,5,0.5347831597468148,EAC
Kibale,Kanyawara,es,Kibale (Kanyawara),Kanyawara (es),687,1,0.15455981827076085,EAC
Tai,M,Male A,Tai (M),M (BOB),689,1,0.2565022595473147,WAC
Tai,M,Male A,Tai (M),M (BOB),689,2,0.6506841612791663,WAC
Tai,M,Male A,Tai (M),M (BOB),689,3,0.5257737226510479,WAC
Tai,M,Male A,Tai (M),M (BOB),689,4,0.36220522377137954,WAC
Tai,M,Male A,Tai (M),M (BOB),689,5,0.5094335946632584,WAC
Tai,M,Male A,Tai (M),M (BOB),690,1,0.6437507012928725,WAC
Tai,M,Male A,Tai (M),M (BOB),690,2,0.29842902409832334,WAC
Tai,M,Male A,Tai (M),M (BOB),690,3,0.893334468,WAC
Tai,M,Male A,Tai (M),M (BOB),690,4,0.11764567834596701,WAC
Tai,M,Male A,Tai (M),M (BOB),690,5,0.3571433660178059,WAC
Tai,M,Male A,Tai (M),M (BOB),691,1,0.4897499132981388,WAC
Tai,M,Male B,Tai (M),M (LEO),692,1,0.19780179375730436,WAC
Tai,M,Male B,Tai (M),M (LEO),692,2,0.5887095375304764,WAC
Tai,M,Male B,Tai (M),M (LEO),692,3,0.4358979072831449,WAC
Tai,M,Male B,Tai (M),M (LEO),692,4,0.6947361271138258,WAC
Tai,M,Male B,Tai (M),M (LEO),692,5,0.5087735481192951,WAC
Tai,M,Male B,Tai (M),M (LEO),692,6,0.19047541628595863,WAC
Tai,M,Male B,Tai (M),M (LEO),692,7,0.6296300042993349,WAC
Tai,M,Male B,Tai (M),M (LEO),692,8,0.8235304041230506,WAC
Tai,M,Male B,Tai (M),M (LEO),694,1,0.33333237773885327,WAC
Tai,M,Male B,Tai (M),M (LEO),694,2,0.29591883479628533,WAC
Tai,M,Male B,Tai (M),M (LEO),694,3,0.587233595,WAC
Tai,M,Male B,Tai (M),M (LEO),694,4,0.595092588,WAC
Tai,M,Male B,Tai (M),M (LEO),694,5,0.7630053803435808,WAC
Tai,M,Male B,Tai (M),M (LEO),695,1,0.5102029614812286,WAC
Tai,M,Male B,Tai (M),M (LEO),695,2,0.6486479937972476,WAC
Tai,M,Male B,Tai (M),M (LEO),695,3,0.3170749484333204,WAC
Tai,M,Male B,Tai (M),M (LEO),695,4,0.5,WAC
Tai,M,Male B,Tai (M),M (LEO),695,5,0.7567580664701369,WAC
Tai,M,Male B,Tai (M),M (LEO),695,6,0.2093013558685968,WAC
Tai,M,Male B,Tai (M),M (LEO),695,7,0.17346916994721645,WAC
Tai,M,Male B,Tai (M),M (LEO),695,8,0.6612242607866241,WAC
Tai,M,Male B,Tai (M),M (LEO),695,9,0.8469398645496321,WAC
Tai,M,Male B,Tai (M),M (LEO),695,10,0.31914825976932565,WAC
Tai,M,Male B,Tai (M),M (LEO),696,1,0.11677300190641896,WAC
Tai,M,Male B,Tai (M),M (LEO),696,2,0.7819549989143975,WAC
Tai,M,Male B,Tai (M),M (LEO),696,3,0.7532479324161617,WAC
Tai,M,Male B,Tai (M),M (LEO),696,4,0.11014428397228507,WAC
Tai,M,Male B,Tai (M),M (LEO),698,1,0.5999993351329069,WAC
Tai,M,Male B,Tai (M),M (LEO),698,2,0.3043482659800229,WAC
Tai,M,Male B,Tai (M),M (LEO),698,3,0.3878785485511038,WAC
Tai,M,Male B,Tai (M),M (LEO),698,4,0.7593986804142471,WAC
Tai,M,Male B,Tai (M),M (LEO),699,1,0.6271185043524137,WAC
Tai,M,Male E,Tai (M),M (URS),705,1,0.5056169833456773,WAC
Tai,M,Male E,Tai (M),M (URS),705,2,0.4444454264771736,WAC
Tai,M,Male E,Tai (M),M (URS),705,3,0.6249995857044847,WAC
Tai,M,Male E,Tai (M),M (URS),705,4,0.22916679325689307,WAC
Tai,M,Male E,Tai (M),M (URS),705,5,0.7302628044240791,WAC
Tai,M,Male E,Tai (M),M (URS),705,6,0.45555537551648706,WAC
Tai,M,Male E,Tai (M),M (URS),705,7,0.7424255815597822,WAC
Tai,M,Male E,Tai (M),M (URS),705,8,0.24999892770593407,WAC
Tai,M,Male E,Tai (M),M (URS),705,9,0.7611931202305445,WAC
Tai,M,Male E,Tai (M),M (URS),705,10,0.2461545364803015,WAC
Tai,M,Male E,Tai (M),M (URS),706,1,0.5551715345258619,WAC
Tai,M,Male E,Tai (M),M (URS),706,2,0.5472975277067349,WAC
Tai,M,Male E,Tai (M),M (URS),706,3,0.37222245587472497,WAC
Tai,M,Male E,Tai (M),M (URS),706,4,0.4169739498364881,WAC
Tai,M,Male E,Tai (M),M (URS),706,5,0.6638661342686348,WAC
Tai,M,Male E,Tai (M),M (URS),706,6,0.26402595736955103,WAC
Tai,M,Male E,Tai (M),M (URS),706,7,0.6716861929583738,WAC
Tai,M,Male E,Tai (M),M (URS),707,1,0.6533324687114973,WAC
Tai,M,Male E,Tai (M),M (URS),707,2,0.44067858084938016,WAC
Tai,M,Male E,Tai (M),M (URS),707,3,0.41772186187162325,WAC
Tai,M,Male E,Tai (M),M (URS),707,4,0.4144138302104712,WAC
Tai,M,Male E,Tai (M),M (URS),710,1,0.34736804275614924,WAC
Tai,M,Male E,Tai (M),M (URS),710,2,0.6499989773378058,WAC
Tai,M,Male E,Tai (M),M (URS),710,3,0.3000004382831572,WAC
Tai,M,Male E,Tai (M),M (URS),710,4,0.7538479692256861,WAC
Tai,M,Male E,Tai (M),M (URS),710,5,0.2424229746564772,WAC
Tai,M,Male E,Tai (M),M (URS),710,6,0.6756757877280265,WAC
Tai,M,Male E,Tai (M),M (URS),710,7,0.35820847681148804,WAC
Tai,M,Male E,Tai (M),M (URS),711,1,0.6717947412630132,WAC
Tai,M,Male E,Tai (M),M (URS),711,2,0.3137259672702323,WAC
Tai,M,Male E,Tai (M),M (URS),711,3,0.8139531528203826,WAC
Tai,M,Male E,Tai (M),M (URS),711,4,0.2222226052068289,WAC
Tai,M,Male E,Tai (M),M (URS),711,5,0.4745758434232859,WAC
Tai,M,Male E,Tai (M),M (URS),711,6,0.5,WAC
Tai,M,Male E,Tai (M),M (URS),711,7,0.4492754405084326,WAC
Tai,M,Male E,Tai (M),M (URS),711,8,0.43678133049597645,WAC
Tai,M,Male E,Tai (M),M (URS),711,9,0.8032795555655006,WAC
Tai,M,Male E,Tai (M),M (URS),711,10,0.3999983455076396,WAC
Tai,M,Male E,Tai (M),M (URS),711,11,0.1406253786832245,WAC
Tai,M,Male E,Tai (M),M (URS),712,1,0.5703083592034527,WAC
Tai,M,Male E,Tai (M),M (URS),712,2,0.1397382802460529,WAC
Tai,M,Male E,Tai (M),M (URS),712,3,0.8364182659935179,WAC
Tai,M,Male E,Tai (M),M (URS),713,1,0.5555565943145087,WAC
Tai,M,Male E,Tai (M),M (URS),713,2,0.4827584456071672,WAC
Tai,M,Male B,Tai (M),M (LEO),744,1,0.3163266159611009,WAC
Tai,M,Male B,Tai (M),M (LEO),748,1,0.5822781267926851,WAC
Tai,M,Male B,Tai (M),M (LEO),749,1,0.4523809108586278,WAC
Tai,M,Male B,Tai (M),M (LEO),749,2,0.844037018,WAC
Tai,M,Male B,Tai (M),M (LEO),749,3,0.23943615476033275,WAC
Tai,M,Male B,Tai (M),M (LEO),749,4,0.22222249015255552,WAC
Tai,M,Male B,Tai (M),M (LEO),750,1,0.2753619221307128,WAC
Tai,M,Male B,Tai (M),M (LEO),750,2,0.5319151073715936,WAC
Tai,M,Male B,Tai (M),M (LEO),751,1,0.2753619221307128,WAC
Tai,M,Male B,Tai (M),M (LEO),751,2,0.5319151073715936,WAC
Tai,M,Male E,Tai (M),M (URS),757,1,0.5294122360992575,WAC
Tai,M,Male E,Tai (M),M (URS),757,2,0.4705877639007425,WAC
Tai,M,Male E,Tai (M),M (URS),757,3,0.5399991826058526,WAC
Tai,M,Male E,Tai (M),M (URS),757,4,0.4791671101309958,WAC
Tai,M,Male E,Tai (M),M (URS),757,5,0.5319153561537223,WAC
Tai,M,Male E,Tai (M),M (URS),757,6,0.4583320916332117,WAC
Tai,N,Male F,Tai (N),N (MAC),758,1,0.3777775391960033,WAC
Tai,N,Male F,Tai (N),N (MAC),758,2,0.5185184080640591,WAC
Tai,N,Male F,Tai (N),N (MAC),758,3,0.4601782019051528,WAC
Tai,N,Male F,Tai (N),N (MAC),759,1,0.2558748873473505,WAC
Tai,N,Male F,Tai (N),N (MAC),759,2,0.7492064628429816,WAC
Tai,N,Male F,Tai (N),N (MAC),760,1,0.6176479665212051,WAC
Tai,N,Male F,Tai (N),N (MAC),760,2,0.3305079319911788,WAC
Tai,N,Male F,Tai (N),N (MAC),761,1,0.7114093589738288,WAC
Tai,N,Male C,Tai (N),N (MAR),762,1,0.27791535038134135,WAC
Tai,N,Male C,Tai (N),N (MAR),762,2,0.30057811206353263,WAC
Tai,N,Male C,Tai (N),N (MAR),762,3,0.7423316236028062,WAC
Tai,N,Male C,Tai (N),N (MAR),762,4,0.5599998099730874,WAC
Tai,N,Male C,Tai (N),N (MAR),762,5,0.44000019002691254,WAC
Tai,N,Male C,Tai (N),N (MAR),762,6,0.4615381603547342,WAC
Tai,N,Male C,Tai (N),N (MAR),762,7,0.5505615728443349,WAC
Tai,N,Male C,Tai (N),N (MAR),762,8,0.5333330166225646,WAC
Tai,N,Male C,Tai (N),N (MAR),762,9,0.39772777883498056,WAC
Tai,N,Male C,Tai (N),N (MAR),762,10,0.5353538080045204,WAC
Tai,N,Male C,Tai (N),N (MAR),762,11,0.5287354203525326,WAC
Tai,N,Male C,Tai (N),N (MAR),762,12,0.49397616221541574,WAC
Tai,N,Male C,Tai (N),N (MAR),762,13,0.5121945920579813,WAC
Tai,N,Male C,Tai (N),N (MAR),762,14,0.5128210984553472,WAC
Tai,N,Male C,Tai (N),N (MAR),762,15,0.41758205185932007,WAC
Tai,N,Male C,Tai (N),N (MAR),762,16,0.5196078602604834,WAC
Tai,N,Male C,Tai (N),N (MAR),762,17,0.5347173890221664,WAC
Tai,N,Male C,Tai (N),N (MAR),763,1,0.154350128,WAC
Tai,N,Male C,Tai (N),N (MAR),763,2,0.5816323944319569,WAC
Tai,N,Male C,Tai (N),N (MAR),763,3,0.39613568673219607,WAC
Tai,N,Male C,Tai (N),N (MAR),763,4,0.7861629738769523,WAC
Tai,N,Male C,Tai (N),N (MAR),763,5,0.19101163205741553,WAC
Tai,N,Male C,Tai (N),N (MAR),763,6,0.8888888888888888,WAC
Tai,N,Male C,Tai (N),N (MAR),763,7,0.2812496170014585,WAC
Tai,N,Male C,Tai (N),N (MAR),763,8,0.3833340596130381,WAC
Tai,N,Male C,Tai (N),N (MAR),764,1,0.5192305092536263,WAC
Tai,N,Male C,Tai (N),N (MAR),764,2,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),764,3,0.515464067,WAC
Tai,N,Male C,Tai (N),N (MAR),764,4,0.43119318123187733,WAC
Tai,N,Male C,Tai (N),N (MAR),764,5,0.4592584878150385,WAC
Tai,N,Male C,Tai (N),N (MAR),764,6,0.5069448376999338,WAC
Tai,N,Male C,Tai (N),N (MAR),764,7,0.5338349679800926,WAC
Tai,N,Male C,Tai (N),N (MAR),764,8,0.492063032,WAC
Tai,N,Male C,Tai (N),N (MAR),764,9,0.45714245544124915,WAC
Tai,N,Male C,Tai (N),N (MAR),764,10,0.5004907152962439,WAC
Tai,N,Male C,Tai (N),N (MAR),764,11,0.5347229242861249,WAC
Tai,N,Male C,Tai (N),N (MAR),764,12,0.49624091943135973,WAC
Tai,N,Male C,Tai (N),N (MAR),764,13,0.5193804194767657,WAC
Tai,N,Male C,Tai (N),N (MAR),764,14,0.4959992081648996,WAC
Tai,N,Male C,Tai (N),N (MAR),764,15,0.4935423399132517,WAC
Tai,N,Male C,Tai (N),N (MAR),765,1,0.5791515578243267,WAC
Tai,N,Male C,Tai (N),N (MAR),765,2,0.5736841094943755,WAC
Tai,N,Male C,Tai (N),N (MAR),766,1,0.47999946822810646,WAC
Tai,N,Male C,Tai (N),N (MAR),767,1,0.23203862837821004,WAC
Tai,N,Male C,Tai (N),N (MAR),767,2,0.3266815287870683,WAC
Tai,N,Male C,Tai (N),N (MAR),767,3,0.5968752032961077,WAC
Tai,N,Male C,Tai (N),N (MAR),767,4,0.5324540299020449,WAC
Tai,N,Male C,Tai (N),N (MAR),767,5,0.5311204984572336,WAC
Tai,N,Male C,Tai (N),N (MAR),767,6,0.5291004772977604,WAC
Tai,N,Male C,Tai (N),N (MAR),767,7,0.47089952270223967,WAC
Tai,N,Male C,Tai (N),N (MAR),768,1,0.5505628946000638,WAC
Tai,N,Male C,Tai (N),N (MAR),768,2,0.4761900768458805,WAC
Tai,N,Male C,Tai (N),N (MAR),771,1,0.16504903175304225,WAC
Tai,N,Male F,Tai (N),N (MAC),775,1,0.46666614031486364,WAC
Tai,N,Male F,Tai (N),N (MAC),775,2,0.2857148899453533,WAC
Tai,N,Male F,Tai (N),N (MAC),775,3,0.26666656139613987,WAC
Tai,N,Male F,Tai (N),N (MAC),775,4,0.8560311092787761,WAC
Tai,N,Male F,Tai (N),N (MAC),775,5,0.5967746454121979,WAC
Tai,N,Male F,Tai (N),N (MAC),775,6,0.47169760727916266,WAC
Tai,N,Male F,Tai (N),N (MAC),775,7,0.5714281110624145,WAC
Tai,N,Male F,Tai (N),N (MAC),776,1,0.6724145448934893,WAC
Tai,N,Male F,Tai (N),N (MAC),776,2,0.35185065098819074,WAC
Tai,N,Male F,Tai (N),N (MAC),776,3,0.3763447832971796,WAC
Tai,N,Male F,Tai (N),N (MAC),776,4,0.5523803347939267,WAC
Tai,N,Male F,Tai (N),N (MAC),777,1,0.664947432,WAC
Tai,N,Male F,Tai (N),N (MAC),778,1,0.4461524586385545,WAC
Tai,N,Male F,Tai (N),N (MAC),778,2,0.5142865118702737,WAC
Tai,N,Male F,Tai (N),N (MAC),778,3,0.45333352632950236,WAC
Tai,N,Male F,Tai (N),N (MAC),779,1,0.5102038963632732,WAC
Tai,N,Male F,Tai (N),N (MAC),779,2,0.47058874836458786,WAC
Tai,N,Male F,Tai (N),N (MAC),779,3,0.539999288,WAC
Tai,N,Male F,Tai (N),N (MAC),779,4,0.410714617,WAC
Tai,N,Male F,Tai (N),N (MAC),782,1,0.2500553857459605,WAC
Tai,N,Male F,Tai (N),N (MAC),782,2,0.7062142963757004,WAC
Tai,N,Male F,Tai (N),N (MAC),782,3,0.5591409304112314,WAC
Tai,N,Male F,Tai (N),N (MAC),782,4,0.5394724887517726,WAC
Tai,N,Male F,Tai (N),N (MAC),782,5,0.33333333333333337,WAC
Tai,N,Male F,Tai (N),N (MAC),782,6,0.451613028,WAC
Tai,N,Male F,Tai (N),N (MAC),782,7,0.5246918156008391,WAC
Tai,N,Male F,Tai (N),N (MAC),782,8,0.5032680379802721,WAC
Tai,N,Male C,Tai (N),N (MAR),784,1,0.45652145182535453,WAC
Tai,N,Male C,Tai (N),N (MAR),784,2,0.5555553053757388,WAC
Tai,N,Male C,Tai (N),N (MAR),784,3,0.4761903613120813,WAC
Tai,N,Male C,Tai (N),N (MAR),784,4,0.530120953,WAC
Tai,N,Male C,Tai (N),N (MAR),785,1,0.528454717,WAC
Tai,N,Male C,Tai (N),N (MAR),785,2,0.5631071556702582,WAC
Tai,N,Male C,Tai (N),N (MAR),785,3,0.281249907,WAC
Tai,N,Male C,Tai (N),N (MAR),786,1,0.1538460597385597,WAC
Tai,N,Male C,Tai (N),N (MAR),786,2,0.6861629885365358,WAC
Tai,N,Male C,Tai (N),N (MAR),786,3,0.5993194868870503,WAC
Tai,N,Male C,Tai (N),N (MAR),786,4,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),786,5,0.5138887538998338,WAC
Tai,N,Male C,Tai (N),N (MAR),786,6,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),786,7,0.48951059217319387,WAC
Tai,N,Male C,Tai (N),N (MAR),786,8,0.4761471145693906,WAC
Tai,N,Male C,Tai (N),N (MAR),787,1,0.6451613517408927,WAC
Tai,N,Male C,Tai (N),N (MAR),787,2,0.40740716451451414,WAC
Tai,N,Male C,Tai (N),N (MAR),788,1,0.6527606201239803,WAC
Tai,N,Male C,Tai (N),N (MAR),788,2,0.4852018402125316,WAC
Tai,N,Male C,Tai (N),N (MAR),789,1,0.7898507752469668,WAC
Tai,N,Male C,Tai (N),N (MAR),789,2,0.22656306880232985,WAC
Tai,N,Male C,Tai (N),N (MAR),789,3,0.5439560791241427,WAC
Tai,N,Male C,Tai (N),N (MAR),789,4,0.5845071289110567,WAC
Tai,N,Male C,Tai (N),N (MAR),789,5,0.5412848203741603,WAC
Tai,N,Male C,Tai (N),N (MAR),789,6,0.4098363395048172,WAC
Tai,N,Male C,Tai (N),N (MAR),789,7,0.5294107569985589,WAC
Tai,N,Male C,Tai (N),N (MAR),789,8,0.5714285714285714,WAC
Tai,N,Male C,Tai (N),N (MAR),789,9,0.3608965263545115,WAC
Tai,N,Male C,Tai (N),N (MAR),790,1,0.5205479189799748,WAC
Tai,N,Male C,Tai (N),N (MAR),790,2,0.4794520810200253,WAC
Tai,N,Male C,Tai (N),N (MAR),790,3,0.7307688172909981,WAC
Tai,N,Male C,Tai (N),N (MAR),790,4,0.25925945096780706,WAC
Tai,N,Male C,Tai (N),N (MAR),791,1,0.6610173084215163,WAC
Tai,N,Male C,Tai (N),N (MAR),791,2,0.33222536914827566,WAC
Tai,N,Male C,Tai (N),N (MAR),791,3,0.620370509,WAC
Tai,N,Male C,Tai (N),N (MAR),791,4,0.40863796577775624,WAC
Tai,N,Male C,Tai (N),N (MAR),792,1,0.5821288199141484,WAC
Tai,N,Male C,Tai (N),N (MAR),792,2,0.38359472778473097,WAC
Tai,N,Male C,Tai (N),N (MAR),793,1,0.515392554,WAC
Tai,N,Male C,Tai (N),N (MAR),793,2,0.4542578088696255,WAC
Tai,N,Male C,Tai (N),N (MAR),793,3,0.5754714039440685,WAC
Tai,N,Male C,Tai (N),N (MAR),793,4,0.4687509990876024,WAC
Tai,N,Male C,Tai (N),N (MAR),793,5,0.44347749323544744,WAC
Tai,N,Male C,Tai (N),N (MAR),793,6,0.5423735256750132,WAC
Tai,N,Male C,Tai (N),N (MAR),793,7,0.47722815246329886,WAC
Tai,N,Male C,Tai (N),N (MAR),793,8,0.5227718475367011,WAC
Tai,N,Male C,Tai (N),N (MAR),793,9,0.44999960651299686,WAC
Tai,N,Male C,Tai (N),N (MAR),793,10,0.4888888111631291,WAC
Tai,N,Male C,Tai (N),N (MAR),793,11,0.48591593788448106,WAC
Tai,N,Male C,Tai (N),N (MAR),793,12,0.493242661,WAC
Tai,N,Male C,Tai (N),N (MAR),793,13,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),793,14,0.5354385255227164,WAC
Tai,N,Male C,Tai (N),N (MAR),794,1,0.5671651147904473,WAC
Tai,N,Male C,Tai (N),N (MAR),794,2,0.44615290432511295,WAC
Tai,N,Male C,Tai (N),N (MAR),794,3,0.11250015543848159,WAC
Tai,N,Male C,Tai (N),N (MAR),794,4,0.8658534777105437,WAC
Tai,N,Male C,Tai (N),N (MAR),794,5,0.611111111,WAC
Tai,N,Male C,Tai (N),N (MAR),794,6,0.2828285986074948,WAC
Tai,N,Male C,Tai (N),N (MAR),794,7,0.6826926960333133,WAC
Tai,N,Male C,Tai (N),N (MAR),794,8,0.3882344985786625,WAC
Tai,N,Male C,Tai (N),N (MAR),795,1,0.17365271970252902,WAC
Tai,N,Male C,Tai (N),N (MAR),797,1,0.6119396837981291,WAC
Tai,N,Male C,Tai (N),N (MAR),797,2,0.3466667279872514,WAC
Tai,N,Male C,Tai (N),N (MAR),797,3,0.5903619464778841,WAC
Tai,N,Male C,Tai (N),N (MAR),797,4,0.33009724994306994,WAC
Tai,N,Male C,Tai (N),N (MAR),798,1,0.44815860547088077,WAC
Tai,N,Male C,Tai (N),N (MAR),798,2,0.5604201884416188,WAC
Tai,N,Male C,Tai (N),N (MAR),799,1,0.5283019968388084,WAC
Tai,N,Male C,Tai (N),N (MAR),799,2,0.5555558099756597,WAC
Tai,N,Male C,Tai (N),N (MAR),799,3,0.4347823165213651,WAC
Tai,N,Male C,Tai (N),N (MAR),800,1,0.881395743,WAC
Tai,N,Male C,Tai (N),N (MAR),800,2,0.14666783750557275,WAC
Tai,N,Male C,Tai (N),N (MAR),800,3,0.5378150902751466,WAC
Tai,N,Male C,Tai (N),N (MAR),800,4,0.4824562767888687,WAC
Tai,N,Male C,Tai (N),N (MAR),800,5,0.48760365180947113,WAC
Tai,N,Male C,Tai (N),N (MAR),800,6,0.3099999366731893,WAC
Tai,N,Male C,Tai (N),N (MAR),800,7,0.8363635526257209,WAC
Tai,N,Male C,Tai (N),N (MAR),800,8,0.4218746289450562,WAC
Tai,N,Male C,Tai (N),N (MAR),800,9,0.3925588295367813,WAC
Tai,N,Male C,Tai (N),N (MAR),801,1,0.4897951507732707,WAC
Tai,N,Male C,Tai (N),N (MAR),801,2,0.5434797652912188,WAC
Tai,N,Male C,Tai (N),N (MAR),801,3,0.34999944151550355,WAC
Tai,N,Male C,Tai (N),N (MAR),801,4,0.5270268434494375,WAC
Tai,N,Male C,Tai (N),N (MAR),801,5,0.5645156059991894,WAC
Tai,N,Male C,Tai (N),N (MAR),801,6,0.4426240314655255,WAC
Tai,N,Male C,Tai (N),N (MAR),801,7,0.5151514382252369,WAC
Tai,N,Male C,Tai (N),N (MAR),801,8,0.5245893084231256,WAC
Tai,N,Male C,Tai (N),N (MAR),801,9,0.200000231,WAC
Tai,N,Male C,Tai (N),N (MAR),801,10,0.8592595994057732,WAC
Tai,N,Male C,Tai (N),N (MAR),801,11,0.35849044674582403,WAC
Tai,N,Male C,Tai (N),N (MAR),801,12,0.5862063984978696,WAC
Tai,N,Male C,Tai (N),N (MAR),801,13,0.5581401691817944,WAC
