Drumming_bout,Subspecies,Population,Community,Date,Total_bout_duration,Summed_Total_bout_duration,Summed_Total_bout_duration_val,Check_Matching_Total_bout_duration,N_beats,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Note_Ph,Context_Before,Context_After,Context,Tree_Species,DBH,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Individual,File_Name,Com_indiv,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy
274,EAC,Budongo,Sonso,31.08.11,0.52978,0.52978,0.52978,0,5,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,3,0.119877,119.877,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2011-08-31 Clip 10 10;28;29 ZL, ZD",Sonso_ZL,0.3712595613439277,30.886022190370017,short,0
274,EAC,Budongo,Sonso,31.08.11,0.52978,0.52978,0.52978,0,5,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,4,0.185616,185.616,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2011-08-31 Clip 10 10;28;29 ZL, ZD",Sonso_ZL,0.3712595613439277,30.886022190370017,short,0
276,EAC,Budongo,Sonso,21.06.21,0.86038,0.86038,0.86038,0,5,With,Build-Up,Climax,1,2,NV,Traveling,Traveling,Traveling,NV,NV,1,0.366407,366.407,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2012-06-21 Clip 32 11;28;44 ZL (WL, ST)",Sonso_ZL,0.43330444559960934,29.296803238533162,short,0
276,EAC,Budongo,Sonso,21.06.21,0.86038,0.86038,0.86038,0,5,With,Build-Up,Climax,1,2,NV,Traveling,Traveling,Traveling,NV,NV,2,0.176418,176.41799999999998,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2012-06-21 Clip 32 11;28;44 ZL (WL, ST)",Sonso_ZL,0.43330444559960934,29.296803238533162,short,0
276,EAC,Budongo,Sonso,21.06.21,0.86038,0.86038,0.86038,0,5,With,Build-Up,Climax,1,2,NV,Traveling,Traveling,Traveling,NV,NV,3,0.203559,203.559,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2012-06-21 Clip 32 11;28;44 ZL (WL, ST)",Sonso_ZL,0.43330444559960934,29.296803238533162,short,0
276,EAC,Budongo,Sonso,21.06.21,0.86038,0.86038,0.86038,0,5,With,Build-Up,Climax,1,2,NV,Traveling,Traveling,Traveling,NV,NV,4,0.113993,113.993,Budongo (Sonso),Sonso (ZL),ZL,"Budongo 2012-06-21 Clip 32 11;28;44 ZL (WL, ST)",Sonso_ZL,0.43330444559960934,29.296803238533162,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.087762,87.762,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.109038,109.038,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,3,0.194141,194.14100000000002,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,4,0.087762,87.762,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,5,0.242011,242.011,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
282,EAC,Budongo,Waibira,27.04.17,1.49196,1.49196,1.49196,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,6,0.771243,771.243,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 3 13;26;06 TRS.wav,Waibira_TRS,0.9676578475775508,54.371290605853105,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.224404,224.404,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.132825,132.825,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,3,0.172673,172.673,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,4,0.10294,102.94,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,5,0.079695,79.69500000000001,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
283,EAC,Budongo,Waibira,27.04.17,1.08445,1.08445,1.08445,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,6,0.371911,371.911,Budongo (Waibira),Waibira (TRS),TRS,BudongoAS WS 2017-04-27 Clip - 11 15;55;22 TRS (FID).wav,Waibira_TRS,0.5396305373775105,44.18665769,short,0
300,EAC,Budongo,Waibira,15.06.19,0.91296,0.91296,0.91296,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,1,0.05313,53.129999999999995,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-06-15 Clip 93 in response to PH ILA PH-DR 2 double beats and TRS joined GT.wav,Waibira_ILA,1.1213359657201336,51.56911991707847,short,1.3082708345352603
300,EAC,Budongo,Waibira,15.06.19,0.91296,0.91296,0.91296,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,2,0.786777,786.7769999999999,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-06-15 Clip 93 in response to PH ILA PH-DR 2 double beats and TRS joined GT.wav,Waibira_ILA,1.1213359657201336,51.56911991707847,medium,1.3082708345352603
300,EAC,Budongo,Waibira,15.06.19,0.91296,0.91296,0.91296,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,3,0.073054,73.05399999999999,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-06-15 Clip 93 in response to PH ILA PH-DR 2 double beats and TRS joined GT.wav,Waibira_ILA,1.1213359657201336,51.56911991707847,short,1.3082708345352603
309,EAC,Budongo,Waibira,20.06.19,0.7488,0.7488,0.7488,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CMI,NV,1,0.097959,97.959,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-06-20 Clip 1 BEN and DAUDI PH-DRs (3 beats? and 2 beats?) and lots of calls,Waibira_BEN,0.43467870231891476,28.813178529518556,long,1.3082708345352603
309,EAC,Budongo,Waibira,20.06.19,0.7488,0.7488,0.7488,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CMI,NV,2,0.345687,345.687,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-06-20 Clip 1 BEN and DAUDI PH-DRs (3 beats? and 2 beats?) and lots of calls,Waibira_BEN,0.43467870231891476,28.813178529518556,short,1.3082708345352603
309,EAC,Budongo,Waibira,20.06.19,0.7488,0.7488,0.7488,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CMI,NV,3,0.305158,305.15799999999996,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-06-20 Clip 1 BEN and DAUDI PH-DRs (3 beats? and 2 beats?) and lots of calls,Waibira_BEN,0.43467870231891476,28.813178529518556,short,1.3082708345352603
310,EAC,Budongo,Waibira,20.06.19,0.42772,0.42772,0.42772,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CYA,NV,1,0.09566,95.66,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-06-20 Clip 2 BEN PH-DR 3 beats and UNK (DAU?),Waibira_BEN,0.5527022098362495,55.27022098362495,long,1
310,EAC,Budongo,Waibira,20.06.19,0.42772,0.42772,0.42772,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CYA,NV,2,0.332064,332.064,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-06-20 Clip 2 BEN PH-DR 3 beats and UNK (DAU?),Waibira_BEN,0.5527022098362495,55.27022098362495,short,1
313,EAC,Budongo,Waibira,23.06.19,1.04268,1.04268,1.04268,0,5,With,Climax,Let-Down,2,3,"Ph roar, roar after climax",NV,NV,Resting,CMI,NV,1,0.074714,74.714,Budongo (Waibira),Waibira (MAC),MAC,2019-06-23 Clip 3 MAC PH-DR 3 beats+ 3 single beats and others PH-re CMI tree.wav,Waibira_MAC,0.418956657,24.35020443681076,short,1.4338343733773984
313,EAC,Budongo,Waibira,23.06.19,1.04268,1.04268,1.04268,0,5,With,Climax,Let-Down,2,3,"Ph roar, roar after climax",NV,NV,Resting,CMI,NV,2,0.295537,295.537,Budongo (Waibira),Waibira (MAC),MAC,2019-06-23 Clip 3 MAC PH-DR 3 beats+ 3 single beats and others PH-re CMI tree.wav,Waibira_MAC,0.418956657,24.35020443681076,long,1.4338343733773984
313,EAC,Budongo,Waibira,23.06.19,1.04268,1.04268,1.04268,0,5,With,Climax,Let-Down,2,3,"Ph roar, roar after climax",NV,NV,Resting,CMI,NV,3,0.351987,351.98699999999997,Budongo (Waibira),Waibira (MAC),MAC,2019-06-23 Clip 3 MAC PH-DR 3 beats+ 3 single beats and others PH-re CMI tree.wav,Waibira_MAC,0.418956657,24.35020443681076,long,1.4338343733773984
313,EAC,Budongo,Waibira,23.06.19,1.04268,1.04268,1.04268,0,5,With,Climax,Let-Down,2,3,"Ph roar, roar after climax",NV,NV,Resting,CMI,NV,4,0.320441,320.441,Budongo (Waibira),Waibira (MAC),MAC,2019-06-23 Clip 3 MAC PH-DR 3 beats+ 3 single beats and others PH-re CMI tree.wav,Waibira_MAC,0.418956657,24.35020443681076,long,1.4338343733773984
314,EAC,Budongo,Waibira,23.06.19,0.56678,0.56678,0.56678,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,NV,1,0.075441,75.44099999999999,Budongo (Waibira),Waibira (DAU),DAU,2019-06-23 Clip 36 DAU PH-DR 2+2 (GT) tree CYA.wav,Waibira_DAU,0.8614000090823788,36.36520335605569,short,1.3082708345352603
314,EAC,Budongo,Waibira,23.06.19,0.56678,0.56678,0.56678,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,NV,2,0.419072,419.072,Budongo (Waibira),Waibira (DAU),DAU,2019-06-23 Clip 36 DAU PH-DR 2+2 (GT) tree CYA.wav,Waibira_DAU,0.8614000090823788,36.36520335605569,medium,1.3082708345352603
314,EAC,Budongo,Waibira,23.06.19,0.56678,0.56678,0.56678,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,NV,3,0.072269,72.269,Budongo (Waibira),Waibira (DAU),DAU,2019-06-23 Clip 36 DAU PH-DR 2+2 (GT) tree CYA.wav,Waibira_DAU,0.8614000090823788,36.36520335605569,short,1.3082708345352603
323,EAC,Budongo,Waibira,03.07.19,0.32439,0.32439,0.32439,0,3,With,Build-Up,Unk,1,0,NV,NV,NV,Traveling,CYA,70,1,0.042131,42.131,Budongo (Waibira),Waibira (DAU),DAU,Budongo VE 2019-07-03 Clip 7 DAU PH-DR CYA dbh 70.wav,Waibira_DAU,0.7402407632905345,74.02407632905344,short,1
323,EAC,Budongo,Waibira,03.07.19,0.32439,0.32439,0.32439,0,3,With,Build-Up,Unk,1,0,NV,NV,NV,Traveling,CYA,70,2,0.282254,282.254,Budongo (Waibira),Waibira (DAU),DAU,Budongo VE 2019-07-03 Clip 7 DAU PH-DR CYA dbh 70.wav,Waibira_DAU,0.7402407632905345,74.02407632905344,long,1
325,EAC,Budongo,Waibira,08.07.19,0.46087,0.46087,0.46087,0,4,With,Roar,Roar,1,1,Roar before climax,NV,NV,Traveling,CYA,150,1,0.067715,67.715,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-07-08 Clip 16 ILA PH-DR CYA 150dbh GT .wav,Waibira_ILA,0.8377949184102643,39.37948614862182,short,0
325,EAC,Budongo,Waibira,08.07.19,0.46087,0.46087,0.46087,0,4,With,Roar,Roar,1,1,Roar before climax,NV,NV,Traveling,CYA,150,2,0.335543,335.543,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-07-08 Clip 16 ILA PH-DR CYA 150dbh GT .wav,Waibira_ILA,0.8377949184102643,39.37948614862182,short,0
325,EAC,Budongo,Waibira,08.07.19,0.46087,0.46087,0.46087,0,4,With,Roar,Roar,1,1,Roar before climax,NV,NV,Traveling,CYA,150,3,0.057608,57.608,Budongo (Waibira),Waibira (ILA),ILA,Budongo VE 2019-07-08 Clip 16 ILA PH-DR CYA 150dbh GT .wav,Waibira_ILA,0.8377949184102643,39.37948614862182,short,0
329,EAC,Budongo,Waibira,16.07.19,0.84633,0.84633,0.84633,0,6,With,Unk,Unk,0,0,Unk because overlap with others,NV,NV,Traveling,CMI,60,1,0.140699,140.69899999999998,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 17 TRS PH-DR (Hands) and SAM PH-DR (Feet) same tree CMI 60 dbh.wav,Waibira_TRS,0.3132189033331786,17.520989172544922,short,0
329,EAC,Budongo,Waibira,16.07.19,0.84633,0.84633,0.84633,0,6,With,Unk,Unk,0,0,Unk because overlap with others,NV,NV,Traveling,CMI,60,2,0.126184,126.184,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 17 TRS PH-DR (Hands) and SAM PH-DR (Feet) same tree CMI 60 dbh.wav,Waibira_TRS,0.3132189033331786,17.520989172544922,short,0
329,EAC,Budongo,Waibira,16.07.19,0.84633,0.84633,0.84633,0,6,With,Unk,Unk,0,0,Unk because overlap with others,NV,NV,Traveling,CMI,60,3,0.116222,116.22200000000001,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 17 TRS PH-DR (Hands) and SAM PH-DR (Feet) same tree CMI 60 dbh.wav,Waibira_TRS,0.3132189033331786,17.520989172544922,short,0
329,EAC,Budongo,Waibira,16.07.19,0.84633,0.84633,0.84633,0,6,With,Unk,Unk,0,0,Unk because overlap with others,NV,NV,Traveling,CMI,60,4,0.251538,251.53799999999998,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 17 TRS PH-DR (Hands) and SAM PH-DR (Feet) same tree CMI 60 dbh.wav,Waibira_TRS,0.3132189033331786,17.520989172544922,short,0
329,EAC,Budongo,Waibira,16.07.19,0.84633,0.84633,0.84633,0,6,With,Unk,Unk,0,0,Unk because overlap with others,NV,NV,Traveling,CMI,60,5,0.21169,211.69,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 17 TRS PH-DR (Hands) and SAM PH-DR (Feet) same tree CMI 60 dbh.wav,Waibira_TRS,0.3132189033331786,17.520989172544922,short,0
330,EAC,Budongo,Waibira,16.07.19,0.37067,0.37067,0.37067,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,80,1,0.078035,78.035,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 18 TRS PH-DR complex and SAM PH-DR 2+1beats (GT or Display?).wav,Waibira_TRS,0.4059467053949438,22.07116522637927,short,0
330,EAC,Budongo,Waibira,16.07.19,0.37067,0.37067,0.37067,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,80,2,0.099204,99.204,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 18 TRS PH-DR complex and SAM PH-DR 2+1beats (GT or Display?).wav,Waibira_TRS,0.4059467053949438,22.07116522637927,short,0
330,EAC,Budongo,Waibira,16.07.19,0.37067,0.37067,0.37067,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CYA,80,3,0.193427,193.427,Budongo (Waibira),Waibira (TRS),TRS,Budongo VE 2019-07-16 Clip 18 TRS PH-DR complex and SAM PH-DR 2+1beats (GT or Display?).wav,Waibira_TRS,0.4059467053949438,22.07116522637927,short,0
333,EAC,Budongo,Waibira,20.07.19,0.75711,0.75711,0.75711,0,4,With,Climax,Let-Down,2,3,NV,NV,NV,Traveling,CMU,90,1,0.105724,105.724,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 36 BEN PH-DR (GT) tree CMU dbh 90.wav,Waibira_BEN,0.4109095802326927,50.98667233914702,long,1.3082708345352603
333,EAC,Budongo,Waibira,20.07.19,0.75711,0.75711,0.75711,0,4,With,Climax,Let-Down,2,3,NV,NV,NV,Traveling,CMU,90,2,0.324177,324.177,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 36 BEN PH-DR (GT) tree CMU dbh 90.wav,Waibira_BEN,0.4109095802326927,50.98667233914702,short,1.3082708345352603
333,EAC,Budongo,Waibira,20.07.19,0.75711,0.75711,0.75711,0,4,With,Climax,Let-Down,2,3,NV,NV,NV,Traveling,CMU,90,3,0.327204,327.204,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 36 BEN PH-DR (GT) tree CMU dbh 90.wav,Waibira_BEN,0.4109095802326927,50.98667233914702,short,1.3082708345352603
334,EAC,Budongo,Waibira,20.07.19,1.16515,1.16515,1.16515,0,4,With,Roar,Roar,1,1,"Ph roar, no climax",NV,NV,Traveling,NV,NV,1,0.101279,101.279,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 56 BEN PH-DR (GT alone) 2b+1+1b.wav,Waibira_BEN,0.6811738485073292,45.72373068584366,long,1.584962500721156
334,EAC,Budongo,Waibira,20.07.19,1.16515,1.16515,1.16515,0,4,With,Roar,Roar,1,1,"Ph roar, no climax",NV,NV,Traveling,NV,NV,2,0.324177,324.177,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 56 BEN PH-DR (GT alone) 2b+1+1b.wav,Waibira_BEN,0.6811738485073292,45.72373068584366,short,1.584962500721156
334,EAC,Budongo,Waibira,20.07.19,1.16515,1.16515,1.16515,0,4,With,Roar,Roar,1,1,"Ph roar, no climax",NV,NV,Traveling,NV,NV,3,0.739694,739.694,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 56 BEN PH-DR (GT alone) 2b+1+1b.wav,Waibira_BEN,0.6811738485073292,45.72373068584366,medium,1.584962500721156
335,EAC,Budongo,Waibira,20.07.19,0.39652,0.39652,0.39652,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,1,0.101587,101.587,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 7 BEN PH-DR (GT).wav,Waibira_BEN,0.48760201353791527,48.76020135379153,long,1
335,EAC,Budongo,Waibira,20.07.19,0.39652,0.39652,0.39652,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,2,0.294929,294.929,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 7 BEN PH-DR (GT).wav,Waibira_BEN,0.48760201353791527,48.76020135379153,short,1
336,EAC,Budongo,Waibira,20.07.19,0.43617,0.43617,0.43617,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CYA,70,1,0.073698,73.698,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 37 BEN PH-DR (GT) tree CYA dbh 70.wav,Waibira_BEN,0.6620698667730466,66.20698667730466,long,1
336,EAC,Budongo,Waibira,20.07.19,0.43617,0.43617,0.43617,0,3,With,Climax,Climax,2,2,NV,NV,NV,Traveling,CYA,70,2,0.362475,362.47499999999997,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 37 BEN PH-DR (GT) tree CYA dbh 70.wav,Waibira_BEN,0.6620698667730466,66.20698667730466,short,1
337,EAC,Budongo,Waibira,20.07.19,0.415,0.415,0.415,0,3,With,Build-Up,Let-Down,1,1,"Ph roar, No climax",NV,NV,Traveling,CAL,50,1,0.076402,76.402,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 54 BEN PH-DR (GT alone) 2b+1b CAL dbh 50.wav,Waibira_BEN,0.6317975903614459,63.17975903614459,long,1
337,EAC,Budongo,Waibira,20.07.19,0.415,0.415,0.415,0,3,With,Build-Up,Let-Down,1,1,"Ph roar, No climax",NV,NV,Traveling,CAL,50,2,0.338598,338.598,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 54 BEN PH-DR (GT alone) 2b+1b CAL dbh 50.wav,Waibira_BEN,0.6317975903614459,63.17975903614459,short,1
338,EAC,Budongo,Waibira,20.07.19,0.88823,0.88823,0.88823,0,3,With,Climax,Let-Down,2,3,NV,NV,NV,Traveling,CYA,100,1,0.377914,377.91400000000004,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 34 BEN PH-DR (GT) db+1.wav,Waibira_BEN,0.14906178474244805,14.906178474244806,short,1
338,EAC,Budongo,Waibira,20.07.19,0.88823,0.88823,0.88823,0,3,With,Climax,Let-Down,2,3,NV,NV,NV,Traveling,CYA,100,2,0.510315,510.31499999999994,Budongo (Waibira),Waibira (BEN),BEN,Budongo VE 2019-07-20 Clip 34 BEN PH-DR (GT) db+1.wav,Waibira_BEN,0.14906178474244805,14.906178474244806,medium,1
352,EAC,Budongo,Waibira,27.11.19,1.04435,1.04435,1.04435,0,5,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,1,0.096414,96.414,Budongo (Waibira),Waibira (MAC),MAC,MAC_ph_271119_01.WAV,Waibira_MAC,0.3741910688418332,40.05000745678502,short,1.4338343733773984
352,EAC,Budongo,Waibira,27.11.19,1.04435,1.04435,1.04435,0,5,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,2,0.345266,345.266,Budongo (Waibira),Waibira (MAC),MAC,MAC_ph_271119_01.WAV,Waibira_MAC,0.3741910688418332,40.05000745678502,long,1.4338343733773984
352,EAC,Budongo,Waibira,27.11.19,1.04435,1.04435,1.04435,0,5,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,3,0.320511,320.51099999999997,Budongo (Waibira),Waibira (MAC),MAC,MAC_ph_271119_01.WAV,Waibira_MAC,0.3741910688418332,40.05000745678502,long,1.4338343733773984
352,EAC,Budongo,Waibira,27.11.19,1.04435,1.04435,1.04435,0,5,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,4,0.28216,282.16,Budongo (Waibira),Waibira (MAC),MAC,MAC_ph_271119_01.WAV,Waibira_MAC,0.3741910688418332,40.05000745678502,long,1.4338343733773984
356,EAC,Budongo,Waibira,23.12.19,0.24931,0.24931,0.24931,0,3,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,1,0.173589,173.589,Budongo (Waibira),Waibira (ALF),ALF,ALF_ph_231219_01.WAV,Waibira_ALF,0.3925498674346499,39.25498674346499,short,0
356,EAC,Budongo,Waibira,23.12.19,0.24931,0.24931,0.24931,0,3,With,Climax,Climax,2,2,NV,NV,NV,Resting,NV,NV,2,0.075722,75.722,Budongo (Waibira),Waibira (ALF),ALF,ALF_ph_231219_01.WAV,Waibira_ALF,0.3925498674346499,39.25498674346499,short,0
362,EAC,Budongo,Waibira,31.12.19,1.75302,1.75302,1.75302,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,1,0.094987,94.98700000000001,Budongo (Waibira),Waibira (ALF),ALF,ALF_ph_311219_01.WAV,Waibira_ALF,0.6231933696994041,78.96416971856597,short,1.3082708345352603
362,EAC,Budongo,Waibira,31.12.19,1.75302,1.75302,1.75302,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,2,0.967995,967.995,Budongo (Waibira),Waibira (ALF),ALF,ALF_ph_311219_01.WAV,Waibira_ALF,0.6231933696994041,78.96416971856597,long,1.3082708345352603
362,EAC,Budongo,Waibira,31.12.19,1.75302,1.75302,1.75302,0,4,With,Climax,Climax,2,2,NV,NV,NV,Traveling,NV,NV,3,0.690034,690.034,Budongo (Waibira),Waibira (ALF),ALF,ALF_ph_311219_01.WAV,Waibira_ALF,0.6231933696994041,78.96416971856597,long,1.3082708345352603
369,EAC,Budongo,Waibira,18.01.20,0.25626,0.25626,0.25626,0,3,Without,0,0,0,0,NV,NV,NV,Resting,NV,NV,1,0.166722,166.722,Budongo (Waibira),Waibira (MAC),MAC,Budongo VE 2020-01-18 Clip 4 MAC PH-DR GR.wav,Waibira_MAC,0.3012042550866704,30.120425508667044,short,0
369,EAC,Budongo,Waibira,18.01.20,0.25626,0.25626,0.25626,0,3,Without,0,0,0,0,NV,NV,NV,Resting,NV,NV,2,0.089536,89.536,Budongo (Waibira),Waibira (MAC),MAC,Budongo VE 2020-01-18 Clip 4 MAC PH-DR GR.wav,Waibira_MAC,0.3012042550866704,30.120425508667044,short,0
375,EAC,Budongo,Waibira,19.01.20,1.92265,1.92265,1.92265,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CDU,70,1,0.10294,102.94,Budongo (Waibira),Waibira (MAC),MAC,Budongo VE 2020-01-19 Clip 3 MAC PH-DR CDU 70 TR.wav,Waibira_MAC,0.4274837295573874,37.75875223701314,short,2.8676687467547968
375,EAC,Budongo,Waibira,19.01.20,1.92265,1.92265,1.92265,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,CDU,70,2,0.249048,249.048,Budongo (Waibira),Waibira (MAC),MAC,Budongo VE 2020-01-19 Clip 3 MAC PH-DR CDU 70 TR.wav,Waibira_MAC,0.4274837295573874,37.75875223701314,long,2.8676687467547968
